id,type,name,creator,starring,year,rating,time,genres,country,describle
81644531,TV Show,Bill Russell: Legend,,Bill Russell,2023,TV-14,1 Season,"Documentary Films ,Sports Movies ,Social & Cultural Docs ",United States,Winningest NBA champion and civil rights icon Bill Russell builds a larger-than-life legacy on and off the court in this biographical documentary.
81405383,Movie,Not a Game,,Brendon Mcdonnell,2020,TV-14,97 min,"Documentary Films ,Sports Movies ,Social & Cultural Docs",Spain,"This documentary offers an honest look at our fraught, complex relationship to video games from the perspectives of gamers and their concerned parents."
80168079,Movie,Icarus,,"Bryan Fogel, Grigory Rodchenkov",2017,TV-14,121 min,"Documentary Films ,Sports Movies ,Crime Movies ,True Crime Documentaries ",United States,"In his Oscar-winning film, an American cyclist plunges into a vast doping scandal involving a Russian scientist -- Putin's most-wanted whistleblower."
70290567,Movie,The Short Game,,"Sky Sudberry, Allan Kournikova, Jed Dy",2013,TV-Y7,100 min,"Family Movies ,Kids & Family Movies ,Documentary Films ,Sports Movies ",United States,"They are fiercely competitive athletes, determined to become champions on one of the world's toughest golf courses. And they're still in grade school."
70299904,Movie,The Battered Bastards of Baseball,,"Todd Field, Kurt Russell",2014,TV-PG,80 min,"Documentary Films ,Sports Movies ,Historical Documentaries ",United States,"The colorful true story of the Portland Mavericks, a scrappy, independent baseball team of underdogs started by actor Bing Russell in the 1970s."
80165247,TV Show,72 Dangerous Animals: Latin America,,Bob Brisbane,2017,TV-14,1 Season,"Nature & Ecology Documentaries ,Science & Nature TV ,Science & Nature Docs ,Docuseries",Australia,"Powerful cats, indestructible arachnids and flesh-melting pit vipers are just the beginning in this series about Latin America's deadliest creatures."
81111324,Movie,Return to Space,,Elon Musk,2022,TV-14,128 min,"Documentary Films ,Science & Nature Docs ",United States,Elon Musk and SpaceX engineers embark on a historic mission to return NASA astronauts to the International Space Station and revolutionize space travel.
81318943,TV Show,The Hidden Lives of Pets,,Hugh Bonneville,2022,TV-14,1 Season,"Science & Nature TV ,Science & Nature Docs ,Docuseries",United Kingdom,Bow wows and purr-fect pets! Meet amazing creatures from around the world and dig into the latest science on our animal friends' senses and skills.
81082225,TV Show,Absurd Planet,,Afi Ekulona,2020,TV-PG,1 Season,"Family Watch Together TV ,Nature & Ecology Documentaries ,Science & Nature TV ,TV Comedies ,Science & Nature Docs ,Docuseries ",United States,"A cast of quirky critters and Mother Nature herself narrate this funny science series, which peeks into the lives of Earth’s most incredible animals."
80212224,TV Show,The Mekong River with Sue Perkins,,Sue Perkins,2014,TV-Y7,1 Season,"Food & Travel TV ,Science & Nature TV ,Travel & Adventure Documentaries ,Science & Nature Docs ,Docuseries ,Social & Cultural Docs",United Kingdom,"Comedian and writer Sue Perkins sets off on a 3,000-mile journey up the Mekong River to explore a people and region on the verge of dramatic change."
80126646,TV Show,MeatEater,,Steven Rinella,2012,TV-PG,5 Seasons,"Nature & Ecology Documentaries ,Science & Nature TV ,Science & Nature Docs ,Docuseries ",United States,"Hunter, author, cook and conservationist Steven Rinella treks into the world's most remote, beautiful regions, bringing game meat from field to table."
81004151,TV Show,Tiny Creatures,,Mike Colter,2020,TV-Y,1 Season,"Family Watch Together TV ,Nature & Ecology Documentaries ,Science & Nature TV ,TV Action & Adventure ,Travel & Adventure Documentaries ,Science & Nature Docs ,Docuseries ",United States,Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.
80165437,TV Show,72 Dangerous Animals: Asia,,Bob Brisbane,2018,TV-14,1 Season,"Nature & Ecology Documentaries ,Science & Nature TV ,Science & Nature Docs ,Docuseries",Australia,"From fangs to claws to venomous stings, they all wield deadly weapons. But which creature will be crowned the fiercest of all?"
81276049,Movie,Puff: Wonders of the Reef,,Rose Byrne,2021,TV-Y,62 min,"Kids & Family Movies ,Documentary Films ,Nature & Ecology Documentaries ,Science & Nature Docs ",United States,A baby pufferfish travels through a wondrous microworld full of fantastical creatures as he searches for a home on the Great Barrier Reef.
80133187,TV Show,Tales by Light,Abraham Joffe,"Darren Jew, Art Wolfe, Krystle Wright",2015,TV-Y7,3 Seasons,"Family Watch Together TV ,Food & Travel TV ,Nature & Ecology Documentaries ,Science & Nature TV ,Travel & Adventure Documentaries ,Science & Nature Docs ,Docuseries ,Social & Cultural Docs",Australia,"Photographers and filmmakers travel the world capturing indelible images of people, places, creatures and cultures from new, previously unseen angles."
81036559,TV Show,Life in Colour with David Attenborough,,David Attenborough,2021,TV-Y,1 Season,"Family Watch Together TV ,Nature & Ecology Documentaries ,Science & Nature TV ,Science & Nature Docs ,Docuseries",United Kingdom,"Using innovative technology, this docuseries explores nature from a fresh perspective as animals use color to survive and thrive in the wild."
81098586,TV Show,"The Mind, Explained",,"Emma Stone, Julianne Moore",2019,TV-MA,2 Seasons,"Science & Nature TV ,Science & Nature Docs ,Docuseries ,Social & Cultural Docs ",United States,"Ever wonder what's happening inside your head? From dreaming to anxiety disorders, discover how your brain works with this illuminating series."
81137265,TV Show,The Principles of Pleasure,,Michelle Buteau,2022,TV-MA,1 Season,"TV Shows Based on Books ,Science & Nature TV ,Science & Nature Docs ,Docuseries ,Social & Cultural Docs ",United States,"Sex, joy and modern science converge in this eye-opening series that celebrates the complex world of women's pleasure — and puts stubborn myths to rest."
81154549,TV Show,Magical Andes,"Luis Ara, Alexandra Hardorf","Luis Ara, Alexandra Hardorf",2019,TV-G,2 Seasons,"Science & Nature TV ,Science & Nature Docs ,Docuseries ,Social & Cultural Docs",Argentina,"From Argentina to Colombia, journey through South America's mountains and meet the people whose bond with the Andes has led them to live unique lives."
80215997,TV Show,100 Humans,,"Zainab Johnson, Sammy Obeid, Alie Ward",2020,TV-14,1 Season,"Science & Nature TV ,Science & Nature Docs ,Docuseries ,Social & Cultural Docs ",United States,"One hundred hardy souls from diverse backgrounds participate in playful experiments exploring age, sex, happiness and other aspects of being human."
81636006,TV Show,The Muse Story,,Ngoc Tran,2018,TV-Y,1 Season,"Food & Travel TV ,Science & Nature TV ,Special Interest ,Travel & Adventure Documentaries ,Science & Nature Docs ,Docuseries ,Social & Cultural Docs",Vietnam,"Explore the many wonders of the imperial city of Huế in Vietnam, from the city's rich culture to its exquisite cuisine."
80066073,Movie,Into the Inferno,,Werner Herzog,2016,TV-Y7,107 min,"Documentary Films ,Science & Nature Docs ,Social & Cultural Docs ",United States,"With stunning views of eruptions and lava flows, Werner Herzog captures the raw power of volcanoes and their ties to indigenous spiritual practices."
81160763,TV Show,"Sex, Explained",,Janelle Monáe,2020,TV-MA,1 Season,"Science & Nature TV ,Science & Nature Docs ,Docuseries ,Social & Cultural Docs ",United States,"From the biology of attraction to the history of birth control, explore the ins and outs of sex in this entertaining and enlightening series."
81196441,Movie,El sendero de la anaconda,,"Wade Davis, Martin von Hildebrand",2019,TV-PG,73 min,"Documentary Films ,Science & Nature Docs ,Social & Cultural Docs",Colombia,"In the most remote areas of the Amazon jungle, a writer and his anthropologist friend meet communities who have resisted change for centuries."
80245117,TV Show,Exhibit A,Kelly Loudenberg,Kelly Loudenberg,2019,TV-14,1 Season,"Science & Nature TV ,Science & Nature Docs ,Crime TV Shows ,Docuseries ,Social & Cultural Docs ,True Crime Documentaries",United States,This true crime series shows how innocent people have been convicted with dubious forensic techniques and tools such as touch DNA and cadaver dogs.
80218938,TV Show,Night on Earth,,Samira Wiley,2020,TV-Y,1 Season,"Family Watch Together TV ,Nature & Ecology Documentaries ,Science & Nature TV ,Science & Nature Docs ,Docuseries",United Kingdom,"This nature series’ new technology lifts night’s veil to reveal the hidden lives of the world’s creatures, from lions on the hunt to bats on the wing."
81362829,Movie,Kangaroo Valley,,Sarah Snook,2022,TV-Y,76 min,"Kids & Family Movies ,Documentary Films ,Nature & Ecology Documentaries ,Science & Nature Docs ",United States,"Journey to a secret valley in Australia, where a nervous baby kangaroo named Mala faces hungry dingoes and winter snows in this coming-of-age adventure."
80104022,TV Show,72 Cutest Animals,,Graham Mitchell,2016,TV-Y,1 Season,"Family Watch Together TV ,Nature & Ecology Documentaries ,Science & Nature TV ,Science & Nature Docs ,Docuseries",Australia,This series examines the nature of cuteness and how adorability helps some animal species to survive and thrive in a variety of environments.
81003997,TV Show,Ask the Doctor,,"Shalin Naik, Renee Lim, Sandro Demaio",2017,TV-PG,1 Season,"Medical TV Shows ,Science & Nature TV ,Science & Nature Docs ,Docuseries ,Lifestyle",Australia,"From allergies to diet to sleep, three friendly doctors share expert advice, bust medical myths and test the latest treatments."
81328827,TV Show,Headspace Guide to Sleep,,Evelyn Lewis Prieto,2021,TV-G,1 Season,"Science & Nature TV ,Special Interest ,Science & Nature Docs ,Docuseries ,Lifestyle",United States,"Learn how to sleep better with Headspace. Each episode unpacks misconceptions, offers friendly tips and concludes with a guided wind-down."
80230601,TV Show,Down to Earth with Zac Efron,,"Zac Efron, Darin Olien",2020,TV-PG,1 Season,"Family Watch Together TV ,Food & Travel TV ,Nature & Ecology Documentaries ,Science & Nature TV ,Reality TV ,Travel & Adventure Documentaries ,Science & Nature Docs ,Docuseries ,Lifestyle",United States,"Actor Zac Efron journeys around the world with wellness expert Darin Olien in a travel show that explores healthy, sustainable ways to live."
80201543,TV Show,Diagnosis,,Lisa Sanders,2019,TV-14,1 Season,"Medical TV Shows ,Science & Nature TV ,Science & Nature Docs ,Docuseries ",United States,Dr. Lisa Sanders crowdsources diagnoses for mysterious and rare medical conditions in a documentary series based on her New York Times Magazine column.
81477610,TV Show,Wild City - Forest Life,,David Attenborough,2019,TV-Y,44m,"Family Watch Together TV ,Nature & Ecology Documentaries ,Science & Nature TV ,Science & Nature Docs ,Docuseries",Singapore,David Attenborough narrates this nature series exploring the world of Raffles' banded langurs and other species inhabiting Singapore's rainforest.
81082125,TV Show,Our Planet - Behind The Scenes,,David Attenborough,2019,TV-Y7,1h 3m,"Family Watch Together TV ,Nature & Ecology Documentaries ,Science & Nature TV ,Science & Nature Docs ,Docuseries",United Kingdom,Years spent recording footage of creatures from every corner of the globe is bound to produce a bit of drama. Here's a behind-the-scenes look.
81321999,Movie,Kiss the Ground,,Woody Harrelson,2020,TV-Y,84 min,"Documentary Films ,Nature & Ecology Documentaries ,Science & Nature Docs ",United States,Science experts and celebrity activists unpack the ways in which the earth's soil may be the key to combating climate change and preserving the planet.
81031737,TV Show,Connected,,Latif Nasser,2020,TV-PG,1 Season,"Science & Nature TV ,Science & Nature Docs ,Docuseries ",United States,"Science journalist Latif Nasser investigates the surprising and intricate ways in which we are connected to each other, the world and the universe."
81123425,TV Show,The Future Of,,Jurnee Smollett,2022,TV-14,1 Season,"Science & Nature TV ,Science & Nature Docs ,Docuseries ",United States,"With the help of industry experts, this innovative docuseries examines new and emerging technological trends to imagine revolutionary possibilities."
80186796,Movie,Dancing with the Birds,,Stephen Fry,2019,TV-Y7,51 min,"Documentary Films ,Nature & Ecology Documentaries ,Science & Nature Docs",United Kingdom,"From ruffling their majestic feathers to nailing im-peck-able courtship routines, birds in paradise flaunt their best moves in hopes of landing a mate."
81168505,Movie,Night on Earth: Shot in the Dark,,Samira Wiley,2020,TV-Y,59 min,"Documentary Films ,Nature & Ecology Documentaries ,Science & Nature Docs",United Kingdom,"This look behind the scenes shows how worldwide camera crews climbed, dived and froze to capture the documentary's groundbreaking night footage."
81326710,Movie,Brave Blue World: Racing to Solve Our Water Crisis,,"Liam Neeson, Matt Damon, Jaden Smith",2020,TV-Y7,50 min,"Documentary Films ,Nature & Ecology Documentaries ,Science & Nature Docs",Canada,"From reuse to energy generation, new innovations across five continents are explored in this documentary about building a future for sustainable water."
